Rank,Wallet,Owner,Balance,XRP Locked,Percentage
2009,rLksRRDdqCajDdE26qkmwsyWJGqsfLEbNT,,"1,354,649 XRP",,"0.001
%"
2010,raKnCwzM2vkmytACbNU8dJ4qo6TA9Xe6Bm,,"1,353,268 XRP",,"0.001
%"
2011,rHpketbD5JiGQZvJGBExeFhWuWZNcbpGMQ,,"1,353,261 XRP",,"0.001
%"
2012,rBsCb4H5Ehc4QVe8Nxsnk4hqUjTAeSwkjm,,"1,350,837 XRP",,"0.001
%"
2013,rJGb4etn9GSwNHYVu7dNMbdiVgzqxaTSUG,First Ledger (1),"1,350,623 XRP",,"0.001
%"
2014,rU59o6dvavCMTTftH15ssaNHmKcmo5bVmy,,"1,350,076 XRP",,"0.001
%"
2015,rBoCbZHGyP9pRnRridRaWh33cRumRPwQPf,,"1,350,022 XRP",,"0.001
%"
2016,rEj9rcYveNDrWhJ5YDTtqAiHKURKR62Kqj,,"1,349,555 XRP",,"0.001
%"
2017,rLrbZMJDdL8eQd7HsW314bCtvE16LTLYkM,Coinmotion,"1,348,161 XRP",,"0.001
%"
2018,rBogiaktXf7WqdzyASvTWEiHqDB8q33hCQ,,"1,347,387 XRP",,"0.001
%"
2019,r447CKorBpa8BBVVSKLBHmsUd6QHWSvQW9,,"1,345,408 XRP",,"0.001
%"
2020,rGP13vMUo7GZEtvyyZd8D3j6xtgXBFSUsE,,"1,343,130 XRP",,"0.001
%"
2021,rpZB3BNmwQMoQwQdozvxZhdB5ctTT95BkW,,"1,343,012 XRP",,"0.001
%"
2022,rfYz5xjxnQXvNSUW5LVLkKQNaUGzSShgzo,Rocket.Run,"1,342,298 XRP",200 XRP,"0.001
%"
2023,r4Rug2ytwqQ1eyAhQbmc92473uVEvqucqE,,"1,341,227 XRP",,"0.001
%"
2024,rwSdwXsQVCjYXUyempsGxk1Sgws6perYZL,GOPAX,"1,138,464 XRP","200,000 XRP","0.001
%"
2025,rLxo82CzqLsTEsLVNPnzRUweYWsSfLDWDM,,"1,337,436 XRP",,"0.001
%"
2026,rGbrW48htPz8Wp6Xjv4uB2P74sMi8uCSF,,"1,333,170 XRP",,"0.001
%"
2027,rh8dt4u6j6mrNVqF8eJCjAKxQ9SfrfDMHr,,"1,331,018 XRP",,"0.001
%"
2028,ra1HRb1DiDxC8sasDp12qJfxnAQRARy3Tn,,"1,328,654 XRP",,"0.001
%"
2029,rwQjWjP6oyNRRmDhoXCr7toeitwv1NSxgN,,"1,327,745 XRP",,"0.001
%"
2030,rJKFHWXYkH8niKK2c38qggsEqQ5eBaM92z,,"1,326,309 XRP",,"0.001
%"
2031,rEH4x7Xxhxg8sfF1Q5heeFFSYna887Sycu,,"1,321,783 XRP",,"0.001
%"
2032,rfnkfCUYo1nNt13inhEZNqWsXQfpPreBqo,,"1,321,765 XRP",,"0.001
%"
2033,rp8aWmrHq7Xn5zi6WWrDcQBtUpWaPcPsUX,,"1,319,760 XRP",,"0.001
%"
2034,r9HPhMLu5WRXWM8dG3xaBJtZwWY6N7Zi38,,"1,319,100 XRP",,"0.001
%"
2035,rPYVfekfvqBqc7GntVifrDzWxqMWRM7735,,"1,318,950 XRP",,"0.001
%"
2036,rpEGAPV7tAzExCb8C33YE2vNXFRz9VNfFS,,"1,318,429 XRP",,"0.001
%"
2037,rwc5k7wBAXEDbRNqqCw87XUx82T1r6xvbt,,"1,317,009 XRP",,"0.001
%"
2038,r3wbE6QsPrtEs5GSPqfs2ehyZvLSujaSrY,,"1,316,315 XRP",,"0.001
%"
2039,rDw3RrPmwsveARQe7v1r8uzSS83tLbrxy,,"1,315,308 XRP",,"0.001
%"
2040,rpj8ycVcaGQx5b4KF1q8FmqEprBigNyCgT,,"1,314,043 XRP",,"0.001
%"
2041,rGHZ3n1UVc1sa2mjY2ivpMt4jknXKkc8RD,,"1,312,614 XRP",,"0.001
%"
2042,rLMf1oUCkeUgDxUu4iUPjyHrwe1bbDbDWh,~wenstrade,"1,310,858 XRP",,"0.001
%"
2043,rpkoW5fHgCZ7Aj9f6T86LQYrM3hEJih2DG,,"1,308,499 XRP",,"0.001
%"
2044,rNgm5vZY4WSTjiuNPLLB7Se82GEeYCvK9C,,"1,306,613 XRP",300 XRP,"0.001
%"
2045,rJJqEefks9dewe9W7Q2g7yKFFT1zsPxw8J,Firi (3),"1,306,811 XRP",,"0.001
%"
2046,rCUTAFmivm2EtFEWBBUkNp4VXxv85JcUv,,"1,306,226 XRP",,"0.001
%"
2047,r47d7UWMJYrsNgfZdV1tb3fd1nf18fqNR2,,"1,305,500 XRP",,"0.001
%"
2048,rBiRdqH9DNuvATxAcphVQBdwoiQ9yXmtbr,,"1,304,690 XRP",,"0.001
%"
2049,rLxptkUajwCid1TZDkYBmrb8jokgBzSr7Z,,"1,302,171 XRP",,"0.001
%"
2050,rnsJ7u6GHiRJfobGyr3uktf3nZf4MSQYi3,,"1,301,540 XRP",,"0.001
%"
2051,rhRgSYwmoRCzsNsFMqnBkdy41833nkewZ1,,"1,301,328 XRP",,"0.001
%"
2052,rrhYvKo6rmCZ8n9YDnT6Cr7s4F5BLdYfnq,,"1,300,748 XRP",,"0.001
%"
2053,r47go3W3cp4MVA1ueQiVqGAqCEu5tDBGqq,,"1,300,360 XRP",,"0.001
%"
2054,rNu3p83YyYCa3tywnMAUWAAMnpiTMPSyNi,,"1,300,010 XRP",,"0.001
%"
2055,rJGiqXzmDjNQfnkC4UpQ5DAY6QwZs19PAp,,"1,300,007 XRP",,"0.001
%"
2056,rffKL6WheRPbDyADinNyWw98MdbgWC2Zqa,,"1,300,005 XRP",,"0.001
%"
2057,rncENj8653hhaFUrnhUhWTqT3XeLop2ZP4,,"1,300,000 XRP",,"0.001
%"
2058,rnZv2gSjGtgR6M6gHwdiA4w27LSR1tF6Qj,,"1,300,000 XRP",,"0.001
%"
2059,r9MxtETAv15fxMhzBqUMu7LNXXDfEm2WLf,,"1,300,000 XRP",,"0.001
%"
2060,rHiYAnFi52PgUw9U8CvWaXSG4g2pwkKuyZ,,"1,300,000 XRP",,"0.001
%"
2061,rKb7RkCzVyBx5VmXdZBvhz7tBgyxj6krYd,,"1,300,000 XRP",,"0.001
%"
2062,rDCKKfE2mzwAU4qxgYtEmPvjfZcBWoJxnA,,"1,300,000 XRP",,"0.001
%"
2063,rU4NcyRncjXDvJizozGCao67XvH1kgkGjc,,"1,300,000 XRP",,"0.001
%"
2064,rwwWbpTR1U263qU29KiJfFQFGtfTxXKVNV,,"1,299,999 XRP",,"0.001
%"
2065,rH3bc5ME3DbbQCvLW8pYJHDSeWSnMoMoFY,,"1,299,114 XRP",,"0.001
%"
2066,rDjxLTCGWFd7GaEZHFNBB26icrmCYGTqhw,,"1,296,912 XRP",,"0.001
%"
2067,r3TbkTR8gaboPhTbsSQLGZFvsvAdSsmgZp,,"1,295,820 XRP",,"0.001
%"
2068,r494H3JgFKUjXUWrzHk62zHkJqiRJJiSnr,,"1,295,051 XRP",,"0.001
%"
2069,r3aW9uq5jmCbnDMHcgJTCH99tybTF16sRP,,"1,293,705 XRP",,"0.001
%"
2070,rKv1CcnLFSjQ7ecowP8QpsHy3cMyNaC2ku,,"1,292,792 XRP",,"0.001
%"
2071,rQU8xy3oETjcsTfGhyTvDMg2zzUp9Tg1G3,~DreadPirateRoberts,"1,291,265 XRP",,"0.001
%"
2072,rwDXAthbs996sz1VvxhMmm866iGLuYzpuY,,"1,286,290 XRP",,"0.001
%"
2073,rnthYDu1rLQBwpQ5BTBXppt81vbaNdsm8H,,"1,284,173 XRP",,"0.001
%"
2074,rwoBasa5BEZcDiiDRJBsiDhGgG1Y6enRAX,,"1,282,693 XRP",,"0.001
%"
2075,raLCoa23Q68wJq43ccBbnmyGNjHEbYdE28,,"1,282,562 XRP",,"0.001
%"
2076,r94ARpUZ3exkt9nbEKAFifo65gpChwQ5n7,,"1,280,124 XRP",,"0.001
%"
2077,rhEAhddmTGVCCrUnXh3zrfVBeTDP7fPj48,,"1,280,000 XRP",,"0.001
%"
2078,rKK9uChvwWYmzEgcHHEy7NoowBPsBB9AWv,,"1,277,797 XRP",,"0.001
%"
2079,ra5mq49ty8mZYb91Et9NvBMVKaBD796wEB,,"1,277,172 XRP",,"0.001
%"
2080,rPBbBrZSrDMpzX1bS9tGcFVhaMhM2oK1YD,,"1,275,925 XRP",,"0.001
%"
2081,r99d7hesYoABJASoHHNDMrk45VuhBYy6mX,,"1,275,702 XRP",,"0.001
%"
2082,rPKbgU42c59FbkFvKZEMxiS3ioVWmE1yVj,,"1,275,011 XRP",,"0.001
%"
2083,rzRSWSBUvhndwX1hQYnYPZtev9c7zSfV8,,"1,274,671 XRP",,"0.001
%"
2084,raVNM5UDwjGTbzMTYZ5TVoiLNwCYXRuNZQ,,"1,274,173 XRP",,"0.001
%"
2085,rKPXzbqrbg2tu16ZUVdyd5YEJmjvgXNmKS,,"1,271,522 XRP",,"0.001
%"
2086,rBXt1bMod9vNfzWzVJp5JGTeL9nqWyUsfw,,"1,271,385 XRP",,"0.001
%"
2087,r4wmZWfYc2KTwUCJp7HFXYRkbxRT76oPAt,,"1,270,276 XRP",,"0.001
%"
2088,r81ebSrmFP6nRB31na8eeKxdGwzTB7toJ,,"1,269,606 XRP",,"0.001
%"
2089,rfDMvYD1aFCfE7SfMTuxaJ8Y7qDbdQqcMy,,"1,269,125 XRP",,"0.001
%"
2090,rG3nuFq3yPUWt9mj9PVENi3i4bTUQE9M2g,,"1,267,899 XRP",,"0.001
%"
2091,rNZ2ZVF1ZU34kFQvcN4xkFAvdSvve5bXce,,"1,267,845 XRP",,"0.001
%"
2092,r4bLzJP8LGkeBbpTzBKroNZ6oHvTcTMguB,,"1,267,294 XRP",,"0.001
%"
2093,rEK6g45vLsT1zn74HWr8VGrCUUPMUs5Bwu,,"1,266,135 XRP",,"0.001
%"
2094,rD2QV3wuRkUugfU9TjbsBS7PrCksGDsWwH,,"1,263,900 XRP",,"0.001
%"
2095,rKyXvke12MkoQruZLLx3hvmYM8BXZQ4emC,,"1,262,849 XRP",,"0.001
%"
2096,rG5Vz9AVSCTbgg1ahxrg2JhpeVARqs39ed,,"1,260,919 XRP",,"0.001
%"
2097,rP5orD1RAqvqEipwZmfyHYtNuhwxVYTwtb,,"1,260,762 XRP",,"0.001
%"
2098,rDCUaGmyDnjVrNMrEwZPHRqw9QpuNubtUW,,"1,260,002 XRP",,"0.001
%"
2099,rUmzbFbJqKWonpUUgeishL4DybxXqffLjT,,"1,258,900 XRP",,"0.001
%"
2100,r3KYwDS9MkfNFs4Q2Z1pZy2qzDf8G4RiwJ,,"1,254,932 XRP",,"0.001
%"
2101,rpPGTsSWQJX5mMZEgntLqZTZ9uqmUBjz3d,,"1,254,667 XRP",,"0.001
%"
2102,rNxb8yfM1ShKPxCWcu7WRdcjK9N2MXsXFk,,"1,254,527 XRP",,"0.001
%"
2103,rNje4bHikZ1Jo16ETZrEqJAaYgZYWmT3mG,,"1,253,439 XRP",,"0.001
%"
2104,raUwoB7YNcYFC1P9eF9nmwYYWQPyHZtvyW,,"1,251,623 XRP",,"0.001
%"
2105,rD37r1cciGqmdBpqou2DneEiWA1iQsAphP,,"1,251,140 XRP",,"0.001
%"
2106,rhLaCNYzV64ZnhZPSJaHeJwBMXjZUJbzNm,,"1,250,500 XRP",,"0.001
%"
2107,reunDy7tcBRDS6EbBRYCeDBiN4EuQRhHb,,"1,250,495 XRP",,"0.001
%"
2108,rEahJ7B36bUdeSM7Sgp6V8N15SB2G2KQpv,,"1,250,096 XRP",,"0.001
%"
2109,r3SbKRvq8DGp2b9Sk1zirLx2GCaZv5xXVy,,"1,250,010 XRP",,"0.001
%"
2110,rsGggHeuUUwb5WYHz44uhKSLcjaN75wSfz,,"1,250,000 XRP",,"0.001
%"
2111,rNmZSev43g9DRz9e2EQVKXeXLeSS82XYAU,,"1,249,995 XRP",,"0.001
%"
2112,rG3E5iW9RGRVV3fQQLaqHS5GfJmZFFXh7c,,"1,249,847 XRP",,"0.001
%"
2113,raWRsutpcoaNfZd713HadjYAv4h98ooKXt,,"1,249,192 XRP",,"0.001
%"
2114,rUPqKbhk5PfKCa2gJwNbR5TtRDKPYQZJ4c,,"1,245,420 XRP",,"0.001
%"
2115,rU4McD6YM91X64DyU9zVvQ37PHwPGB2rvf,,"1,245,063 XRP",,"0.001
%"
2116,rPpvw7ANszDeBGqj4o2ipcgXAcmYJRk36B,,"1,244,375 XRP",,"0.001
%"
2117,rf3gJcQwxVcrCSzKVUermQK5dPmJeCShcH,,"1,241,622 XRP",,"0.001
%"
2118,rnwKWFLNb7PeaJvoVGYuUDLAtaL2M3ewGU,,"1,240,065 XRP",,"0.001
%"
2119,rMU29jjsg2M18Z6BTspH35P2CMTDTkNfw1,,"1,239,973 XRP",,"0.001
%"
2120,rf64bE7oPT39VYuqmvGhC9ne61o2HRzc4i,,"1,236,672 XRP",,"0.001
%"
2121,rnxQiRkyiwozDg528UaXfD8DGK596xqUpA,,"1,235,262 XRP",,"0.001
%"
2122,r4aGxmoKHmgw6peSGeLbPVTXYHvHpCiEwC,,"1,233,176 XRP",,"0.001
%"
2123,rPotpackAV39ysG1cyprYDa6ambUAPtKHk,Root Network,"1,232,615 XRP",,"0.001
%"
2124,rBiFFbJ2xSUGXLHXeuELosUmpkXAySEehS,,"1,230,998 XRP",,"0.001
%"
2125,rBShxWKA4stdHKCuYzJQEgJZm4w9uMz4RX,,"1,230,991 XRP",,"0.001
%"
2126,rLHPaN1sUS4HNKkKGXxmtw56PjENA4hxKv,,"1,227,045 XRP",,"0.001
%"
2127,rPJ39Cf7sbVBFkvSoM55WKYEo9zTzvcGG4,,"1,225,535 XRP",,"0.001
%"
2128,rPWGV5ew8w7R6XkzCG6g7ZWys6TpWawx8h,,"1,222,417 XRP",,"0.001
%"
2129,rLhHyboeqSQ7JmE72j4eNtMtJsVLMCd99F,,"1,222,417 XRP",,"0.001
%"
2130,r36wXvJRMgVBwjPpJz3iJjof3wyZZG1tjd,,"1,222,066 XRP",,"0.001
%"
2131,rhaMkurcTwT42PRzCymTy5XhMz5gnhUn7T,,"1,221,115 XRP",,"0.001
%"
2132,rNYnWzwUrHgGW1mWinKZiBg9gLLj3ipLDP,,"1,220,629 XRP",,"0.001
%"
2133,rLqDxtiu9FFG9CkRtrKitS6EuZGjsY4qtx,,"1,220,001 XRP",,"0.001
%"
2134,rbaudDSq6n27LttvEPuZjbh1BGzoNVR2b,,"1,219,445 XRP",,"0.001
%"
2135,rBMLRboFEmgdc49hX11vB1UPt2RwEPausM,,"1,219,303 XRP",,"0.001
%"
2136,rUXRfBWpngdYK33ZguLZfRGvPbQ5gUX1h3,,"1,218,176 XRP",,"0.001
%"
2137,rM3sj1GuAeV15F6BDZeaA9xvAgPLKgXH1w,,"1,218,063 XRP",,"0.001
%"
2138,rJaztHDvdGSth7xc7AD3ZNpYxa6bUMLNsF,,"1,217,804 XRP",,"0.001
%"
2139,rBhvZM5yc4UuACphQJW3oqDPho2Lse9Mm2,,"1,214,728 XRP",,"0.001
%"
2140,rU7thiVZWaW5mGebCsenqJPopRBkuKrbip,,"1,214,491 XRP",,"0.001
%"
2141,rEAeGNnxgeXdVHZmqR2f6PmCT3PmLGUNnH,,"1,213,888 XRP",,"0.001
%"
2142,rKqFY4Fij3tR3Erqdz5CnAjnLAZQ5K9qMi,,"1,212,539 XRP",,"0.001
%"
2143,raBbQhifAtQaA53iyft9fWMcKbzuqcb7wV,,"1,210,907 XRP",,"0.001
%"
2144,rUsxtzpz4pe45nSB532dYMfbpbiDa2wtZc,,"1,210,600 XRP",,"0.001
%"
2145,rpVcU5KuGJqB73BMXdCt8soiTbYtWycssg,,"1,209,300 XRP",,"0.001
%"
2146,rLgHZtGJRQTFx3Ji54WmTw3aJVPpKN9MXR,,"1,209,103 XRP",,"0.001
%"
2147,rHNHp53aPyh45xSJWNw97WCCZU4xekXcj8,,"1,208,388 XRP",,"0.001
%"
2148,rfgHcu2W7YvWDveTrxMJFjQw4SqM111g9Z,,"1,207,929 XRP",,"0.001
%"
2149,rDGF67arN65RtLT5FFV9VtLLj6EyxPKuTw,~otoshiyori01,"1,207,922 XRP",,"0.001
%"
2150,ra5H61QTdNWUkiPB84zanyypCwUY1eJ6e2,,"1,207,112 XRP",,"0.001
%"
2151,rBTptRAh5dvR7kEFtkx9ivBiPsKDcXpNGs,,"1,205,984 XRP",,"0.001
%"
2152,rnWgLA3qNWhaDsjL71jGJhYeNzUjnU6eAk,,"1,204,422 XRP",,"0.001
%"
2153,rGVutbH8uNim8DAVoGkJdk2XnGJhgeBtKP,,"1,204,314 XRP",,"0.001
%"
2154,rpCSLoha5AinZogo42ejP7jEzpu7ZAsb4h,,"1,203,972 XRP",,"0.001
%"
2155,r3YnYNznKSTW1EndkHJK7N2uN3K8UhpN9P,,"1,202,055 XRP",,"0.001
%"
2156,rnYRp7XoXA7vctxrQJ3dDsAAVt5vfAALsY,,"1,201,557 XRP",,"0.001
%"
2157,rBNoo6tcwUNER1s9jjhbQWH8i7pvfiCyf8,,"1,201,097 XRP",,"0.001
%"
2158,rU1K9o4zkEnMs315ifurnWiR35aVLndG7V,,"1,201,033 XRP",,"0.001
%"
2159,rJz79taAQsiziL8jb2Uf3M3rmxzcf4BuaQ,,"1,200,999 XRP",,"0.001
%"
2160,rKkujfkmhasWFZxoPVh6s1WbR5azFiuMro,,"1,200,990 XRP",,"0.001
%"
2161,rwaRTNPXVMMPXq2YEihatSWqg7xYEgsopa,,"1,200,982 XRP",,"0.001
%"
2162,raYjZ3UFkqZcJDDqx1BJgUP952Y7TGmYvu,,"1,200,824 XRP",,"0.001
%"
2163,rhLathyuiE9bSLsgUY2usZQdVJ5qbBgKuu,,"1,200,677 XRP",,"0.001
%"
2164,rUx8HmLuTzxAQZaGqcWZAAA3wK7QGiJ7RB,,"1,200,599 XRP",,"0.001
%"
2165,r78MfcA5QWj2UxozF3oWNduv4wCiV7MS2,,"1,200,501 XRP",,"0.001
%"
2166,rJJk6TxvUpfJsPDKPWtKL1r9MWsZxD469Z,~amit,"1,200,281 XRP",,"0.001
%"
2167,rrh3aBDGZMr279x1VPcT7QNWLrPAZqeJ4b,,"1,200,250 XRP",,"0.001
%"
2168,rNFwZJbGcZBvPw22UXwW2x1nEPJvKepGPb,,"1,200,100 XRP",,"0.001
%"
2169,rDXDGdj7JBgJjnm4vHXzRz1GZuogahYBij,,"1,200,045 XRP",,"0.001
%"
2170,rnJwQeFeRhQwKsMtw8dvCQ4jpYWcW2Hug3,,"1,200,001 XRP",,"0.001
%"
2171,rHmZM3KQRzqqz9c1kEXcU3gG3CpTZH6Dm1,,"1,200,000 XRP",,"0.001
%"
2172,rUUnyBJc5XBUB7xjvCpYBmerLhJ9iQFTdQ,,"1,200,000 XRP",,"0.001
%"
2173,rfvpbfWzztZG7E3QhpJJt16WWP5yfkhGq7,,"1,197,700 XRP",,"0.001
%"
2174,rBNmyJ19Ahcyt5irpwR8YLS6WyzftbuVZg,,"1,197,317 XRP",,"0.001
%"
2175,rhcWVy2Jugb4UmhXQQA8j4xgBs7hHuoufY,,"1,196,479 XRP",,"0.001
%"
2176,rUCNdkec14mjtb5iwDFg2LBRwzQu9rwMxd,,"1,195,510 XRP",,"0.001
%"
2177,r4h9CJVjpLeG56hMt4PZHmZfUTcUndZ2vd,,"1,192,932 XRP",,"0.001
%"
2178,rPESatEwNDqf3G2xff7bYDF47FH6ZUwkpx,,"1,192,563 XRP",,"0.001
%"
2179,rBU6VGqY966HKCYs6AQfV8jXSD4US7HjV7,,"1,191,913 XRP",,"0.001
%"
2180,rpS7DzpgH3wrd6m1C74JnUVZAUgAQYMMgd,,"1,191,285 XRP",,"0.001
%"
2181,rKyQU3hKh4X4vFCnouhfwWzpuvfZ8paJBf,,"1,191,146 XRP",,"0.001
%"
2182,raMcWUUsFtgwyZu83Sb3Xwo8jYpvzp4U84,~lampenkapboom,"1,189,800 XRP",,"0.001
%"
2183,rBxzo1qtBh76gfmULi7o7vvwYUqv4e3Fj5,,"1,186,110 XRP",,"0.001
%"
2184,rPJN7gBNJMCTGm43wZqDXbpozw283pYGXZ,,"1,186,010 XRP",,"0.001
%"
2185,rLz7w3kuRJw2a1TitT3AKcW1RLu6cAuqGr,,"1,185,893 XRP",,"0.001
%"
2186,rB3kDfHHos5GsnsthbxSyWgz2Cs61Jain,,"1,184,536 XRP",,"0.001
%"
2187,r47uXrpE82PE5hBSPHk6a9QqVfQqRtS2s,,"1,182,918 XRP",,"0.001
%"
2188,rNsohevFot11AcZ8qaP6Fb8gtQPdXnjqpq,,"1,182,641 XRP",,"0.001
%"
2189,rwdV4pAQfbGJvU6wDdSLgiczcHjwibQtKf,,"1,179,212 XRP",,"0.001
%"
2190,r9JSWWWjLbNz9VoiHBQzjfYa6Hyv8GnFJK,,"1,178,894 XRP",,"0.001
%"
2191,rnZUgZYPHtw5Lfy3Jd6e4tkkH7HYfjp4xy,,"1,178,673 XRP",,"0.001
%"
2192,rBGiRocbbqgtE7ynhDGCVDcmrqoPpYvP4Q,,"1,178,147 XRP",100 XRP,"0.001
%"
2193,rfTEs2VbUEkZwK8Dhhfu4HhqeZtcsEvRkX,,"1,174,063 XRP",,"0.001
%"
2194,rDHovetR9WqezwjyBHF4TCD3EmWayBiS93,,"1,173,765 XRP",,"0.001
%"
2195,rhpQa2kwDBjdDCFyqxF3Eeo2zGMv2wbDne,,"1,172,965 XRP",,"0.001
%"
2196,rB5TihdPbKgMrkFqrqUC3yLdE8hhv4BdeY,~chrislarsen,"1,172,876 XRP",,"0.001
%"
2197,rhsBHxfA95UhL7NuevxoZSPC3u8g9JXk6V,~GRC-hihi-8935-S-hopu,"1,172,733 XRP",,"0.001
%"
2198,rUdxfbzgG74nKCECeEydze6ipw4vwS6LVK,,"1,170,719 XRP",,"0.001
%"
2199,rau4L3AJbzGuPd5H9aZrvSatAvyJvcEW6Z,,"1,170,555 XRP",,"0.001
%"
2200,rPysDMJsePnVx1yJjT92nbwM4BU4h3Encu,,"1,169,515 XRP",,"0.001
%"
2201,r9WaAYVzJP6pbZMoxRu3No4PyyEEasFVkS,,"1,166,603 XRP",,"0.001
%"
2202,rD9hwqivrFrXyyAtdn2cWnyQuvgSCLWLqc,,"1,166,050 XRP",,"0.001
%"
2203,rD61Ge2vN6rqQkkpEfXe4e8cYcoP1ZVLr,,"1,165,110 XRP",,"0.001
%"
2204,rEx2zQVPPFaMBoweAwcg8j6LNcK14TNy1U,,"1,029,378 XRP","135,000 XRP","0.001
%"
2205,rLPYDDenW8dXapd7j9XG4FmhL7R5x99fTa,,"1,164,066 XRP",,"0.001
%"
2206,rnQXgGAjqbF4KoBpcBK5YBHyZEL7nGWWoi,,"1,163,751 XRP",,"0.001
%"
2207,rpxSs4EVCK22ULxTMviukDy39gnbcxPVGY,,"1,163,745 XRP",1 XRP,"0.001
%"
2208,rPKcmAWPdRpy3pyFJA1YNhB3xacDxWHUBT,,"1,162,596 XRP",,"0.001
%"
2209,rnKuuswuxAFzHPh5V1KYsrpYhZ2FHu6YXR,,"1,162,221 XRP",,"0.001
%"
2210,rhgdUEWupAaGSnQpcBmTaZPoSXqtYybETx,,"1,160,000 XRP",,"0.001
%"
2211,rKoePMg1MnWu19E38fqUji4eX6qNgdoTAr,XPR Bridge,"1,158,558 XRP",,"0.001
%"
2212,rpLAmuNjEFYFtBrKBiSdU4uuVbiz8oYGGf,,"1,156,180 XRP",,"0.001
%"
2213,rKnuecqcWB9ka3WpazNKuvXbdr5iUXGE9m,,"1,155,815 XRP",,"0.001
%"
2214,r4cf3e75tnRCBVZJg8wmqJF9gVbb7kCtBN,,"1,155,050 XRP",,"0.001
%"
2215,r4ZB1RYySiTzxNN69CrQF3U3KaHibwuhct,~atsukonatori,"1,154,870 XRP",,"0.001
%"
2216,rLHXrdisBEs8WpDm8qmbDKj7QMLLbTCgXU,~minojam-jp,"1,154,618 XRP",,"0.001
%"
2217,rBDnWL9yTkBfnAm569aRPsVJkaFyxeNCHz,,"1,153,350 XRP",,"0.001
%"
2218,rJNwHzFxuCnoTwoybmycYZjXSWd2Q5KnNG,,"1,152,198 XRP",,"0.001
%"
2219,rwzargZNbz1UpGsvkawokD6AKqtDM7a7st,,"1,150,435 XRP",,"0.001
%"
2220,rhsZa1NR9GqA7NtQjDe5HtYWZxPAZ4oGrE,TradeOgre,"1,150,116 XRP",50 XRP,"0.001
%"
2221,rJ4yRC4C4SvejVC2uuNTd8zzrckGaxBZkG,,"1,150,080 XRP",,"0.001
%"
2222,rPe11dvXRD5qTkGSexSdyVJWg5r81ARFTy,,"1,149,041 XRP",,"0.001
%"
2223,rBE7gSui8Qtwx3UsGPTr4TQNVuihaG7gE5,,"1,148,947 XRP",,"0.001
%"
2224,rPDUkMytvBwVzXEnryXEiKPzV13Z8nAzTz,,"1,140,668 XRP",,"0.001
%"
2225,r3kWUvaDPiheLXj2JHJshYQAMuZQcYDy6B,,"1,139,302 XRP",,"0.001
%"
2226,rpYWJNbMSNktSe6TMct7Z5h7aQqBQY3w7r,,"1,138,647 XRP",,"0.001
%"
2227,rJ9Zy5k9inxxDy7xpPDr5sfU1FpQgX9rk7,,"1,138,552 XRP",,"0.001
%"
2228,rE2YKnUm5QYQFi5PNAjmC6weuYbpYNEo2L,,"1,137,785 XRP",,"0.001
%"
2229,rwZkbsXsp9CZ2uL1ZB8QGby7FdGKGzsB88,,"1,137,020 XRP",,"0.001
%"
2230,rEDQPzsZcYEejcupnBz7TnSA6Kky7fLtcg,~Raimu-Ripple,"1,136,013 XRP",,"0.001
%"
2231,rK15Da9m1fTsrLrB76jsfLbhiwiH7BW4fJ,,"1,134,713 XRP",,"0.001
%"
2232,rEu1rdxbwXWzLzHX6z3d6Tm7MonyAWY8PY,,"1,133,697 XRP",,"0.001
%"
2233,r9oZEiKWtcUTdDo54cr8GHs5B4DjT5w5ot,,"1,133,453 XRP",,"0.001
%"
2234,rBXz1iP9cCKAn7ftFNyJefP96zBs6GM4uF,,"1,132,803 XRP",,"0.001
%"
2235,rpuDrnuobGivy2XPouxUoFgHAs8PQdxq4d,,"1,132,772 XRP",,"0.001
%"
2236,rUDEmWMeWNCPsb7AdXzWwrCdbP86gKt6bH,,"1,130,020 XRP",,"0.001
%"
2237,rHvJ2irS9gi8R9zwadYf6PbWyxekgbSu2p,,"1,127,475 XRP",,"0.001
%"
2238,r9WyFz1YSJfjzkSw1sjKkFyBYKyx4mig2h,,"1,126,511 XRP",,"0.001
%"
2239,rnu5sgjGMetYjGK3Dh4Yo2TZrgFRPY3RAK,,"1,126,285 XRP",,"0.001
%"
2240,r94ZaeSBvgABeL51u5Fw1UZ4jRToyqUetd,,"1,124,783 XRP",,"0.001
%"
2241,rMZdHB6uHvAEPzzKdsWYyhgyLkhFNjuwih,MAX Exchange,"1,124,573 XRP",,"0.001
%"
2242,rHhEpDNVr8WtRHa8HoxszHqhAhBKEAQYSS,,"1,123,873 XRP",,"0.001
%"
2243,rJnJn9yRnKiMRBZAFP617KDy4mbDPDZ4x6,,"1,123,566 XRP",,"0.001
%"
2244,rwQnZzwCAn2p8CZxncrE6H4X9cvCwJtYki,,"1,122,379 XRP",,"0.001
%"
2245,rDnLGbDVASyyxbMsenXzBuf2GCxigPRcTG,,"1,120,713 XRP",,"0.001
%"
2246,rJ2et3K8cbpLASPeSh2ewexwwug3Q7v6GD,,"1,120,039 XRP",,"0.001
%"
2247,raSbDWj2F6jWD1upg2VexkpUM9oom5TdFn,,"1,120,000 XRP",,"0.001
%"
2248,r9QVC4pfy8BWdBi34T9xtNGvEZprSEfwb4,,"1,119,800 XRP",,"0.001
%"
